fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,pH,sulphates,alcohol
7.8,0.26,0.49,3.1,0.045,3.091042453358316,3.16,0.35,10.3
6.0,0.33,0.38,9.7,0.04,3.4011973816621555,3.47,0.48,11.0
9.0,0.785,0.24,1.7,0.078,2.3978952727983707,3.29,0.67,10.0
7.2,0.56,0.26,2.0,0.083,2.6390573296152584,3.26,0.52,9.9
7.4,0.2,1.66,2.1,0.022000000000000002,3.5553480614894135,3.26,0.55,12.2
6.5,0.23,0.39,1.9,0.036000000000000004,3.7376696182833684,3.19,0.43,11.9
7.4,0.16,0.3,13.7,0.055999999999999994,3.5263605246161616,2.9,0.44,8.7
6.9,0.19,0.4,1.4,0.036000000000000004,2.70805020110221,3.08,0.68,11.5
8.0,0.715,0.22,2.3,0.075,2.6390573296152584,3.24,0.54,9.5
6.4,0.13,0.47,1.6,0.092,3.713572066704308,3.21,0.36,9.8
6.3,0.2,0.18,10.6,0.045,4.060443010546419,3.09,0.54,9.2
7.5,0.27,0.79,11.95,0.04,3.9512437185814275,2.98,0.44,8.7
7.2,0.31,0.41,8.6,0.053,2.772588722239781,3.29,0.64,9.9
8.4,0.29,0.29,1.05,0.032,1.6094379124341003,2.91,0.32,11.4
6.4,0.3,0.3,2.25,0.038,2.1972245773362196,3.2,0.62,9.9
7.4,0.49,0.27,2.1,0.071,2.70805020110221,3.35,0.63,12.0
6.9,0.32,0.15,8.1,0.046,3.9512437185814275,3.13,0.45,8.9
5.5,0.15,0.32,14.0,0.031,2.833213344056216,3.26,0.38,11.5
7.9,0.17,0.32,1.6,0.053,3.871201010907891,3.29,0.76,9.6
7.6,0.95,0.03,2.0,0.09,2.0794415416798357,3.2,0.56,9.6
8.4,0.27,0.3,2.2,0.037000000000000005,3.6109179126442243,2.89,0.3,11.46666667
6.6,0.27,0.25,3.1,0.052000000000000005,3.7376696182833684,3.24,0.4,11.3
6.4,0.29,0.44,3.6,0.2,4.330733340286331,3.02,0.41,9.1
7.2,0.21,0.36,15.7,0.045,4.23410650459726,3.25,0.76,9.4
6.7,0.17,0.5,2.1,0.043,3.332204510175204,3.15,0.45,10.3
7.8,0.55,0.0,1.7,0.07,2.0794415416798357,3.26,0.64,9.4
5.6,0.66,0.0,2.5,0.066,2.0794415416798357,3.52,0.58,12.9
6.4,0.23,0.35,10.3,0.042,4.007333185232471,3.23,0.47,9.2
6.3,0.26,0.42,7.1,0.045,4.143134726391533,3.2,0.53,9.5
5.8,0.2,0.24,1.4,0.033,4.189654742026425,3.59,0.56,12.3
6.4,0.2,0.28,2.5,0.032,3.2188758248682006,3.31,0.55,11.5
6.5,0.28,0.35,9.8,0.067,4.127134385045092,3.15,0.57,9.0
6.8,0.23,0.4,1.6,0.047,1.791759469228055,3.23,0.7,11.4
8.3,0.21,0.41,2.2,0.05,3.2188758248682006,2.85,0.45,9.5
8.8,0.27,0.39,2.0,0.1,3.044522437723423,3.15,0.69,11.2
6.0,0.36,0.39,3.2,0.027000000000000003,3.044522437723423,3.38,0.39,11.3
6.2,0.22,0.28,2.2,0.04,3.2188758248682006,3.19,0.48,10.5
8.3,0.28,0.48,2.1,0.09300000000000001,1.9459101490553132,3.26,0.62,12.4
7.2,0.28,0.26,12.5,0.046,3.8918202981106265,3.1,0.52,9.0
6.2,0.27,0.32,6.3,0.048,3.871201010907891,3.21,0.6,11.0
6.2,0.27,0.43,7.8,0.055999999999999994,3.8918202981106265,3.1,0.51,9.0
7.5,0.18,0.39,1.9,0.054000000000000006,3.1780538303479458,3.27,0.45,10.3
5.1,0.26,0.34,6.4,0.034,3.295836866004329,3.23,0.41,9.2
8.7,0.82,0.02,1.2,0.07,3.6109179126442243,3.2,0.58,9.8
6.7,0.17,0.27,1.4,0.032,3.6888794541139363,3.4,0.52,10.5
6.8,0.23,0.48,1.5,0.036000000000000004,3.58351893845611,3.18,0.45,11.3
8.2,0.6,0.17,2.3,0.07200000000000001,2.4849066497880004,3.2,0.45,9.3
7.1,0.36,0.4,1.95,0.033,3.295836866004329,3.2,0.45,13.5
6.0,0.17,0.36,1.7,0.042,2.70805020110221,3.22,0.54,10.8
7.1,0.22,0.32,16.9,0.055999999999999994,3.912023005428146,3.37,0.38,9.6
6.8,0.21,0.4,6.3,0.032,3.713572066704308,3.18,0.53,12.0
5.8,0.3,0.12,1.6,0.036000000000000004,4.060443010546419,3.38,0.59,10.5
6.9,0.2,0.4,7.7,0.032,3.9512437185814275,3.22,0.27,11.4
6.3,0.18,0.24,3.4,0.053,3.044522437723423,3.11,0.52,9.2
7.4,0.35,0.2,13.9,0.054000000000000006,4.1588830833596715,3.11,0.5,8.9
7.2,0.43,0.24,6.7,0.057999999999999996,3.713572066704308,3.2,0.41,9.9
6.5,0.14,0.32,2.7,0.037000000000000005,2.9444389791664403,3.4,0.74,11.5
7.3,0.36,0.62,7.1,0.033,3.8918202981106265,3.14,0.62,10.6
8.2,0.34,0.37,1.9,0.057,3.784189633918261,3.23,0.81,12.0
7.1,0.85,0.49,8.7,0.027999999999999997,3.713572066704308,3.22,0.36,10.7
6.6,0.22,0.37,15.4,0.035,4.143134726391533,3.02,0.4,9.3
7.0,0.34,0.1,3.5,0.044000000000000004,2.8903717578961645,3.01,0.39,9.2
7.5,0.6,0.03,1.8,0.095,3.258096538021482,3.35,0.54,10.1
6.8,0.22,0.37,1.7,0.036000000000000004,3.6635616461296463,3.35,0.72,12.5
7.9,0.52,0.26,1.9,0.079,3.7612001156935624,3.23,0.54,9.5
4.7,0.145,0.29,1.0,0.042,3.58351893845611,3.76,0.49,11.3
6.9,0.33,0.21,1.0,0.053,3.6888794541139363,3.12,0.45,9.4
7.6,0.17,0.27,4.6,0.05,3.1780538303479458,3.08,0.47,9.5
7.0,0.25,0.45,2.3,0.045,3.713572066704308,3.16,0.48,11.9
6.1,0.34,0.25,1.8,0.084,1.6094379124341003,3.36,0.44,10.1
7.4,0.6,0.26,2.1,0.083,2.8903717578961645,3.29,0.56,9.8
6.0,0.28,0.35,1.9,0.037000000000000005,2.833213344056216,3.16,0.69,10.6
7.9,0.14,0.74,1.2,0.027999999999999997,3.4339872044851463,3.08,0.82,12.3
8.2,0.29,0.49,1.0,0.044000000000000004,3.4011973816621555,3.24,0.36,10.9
6.8,0.27,0.3,13.0,0.047,4.248495242049359,3.16,0.5,9.6
6.8,0.39,0.34,7.4,0.02,3.6635616461296463,3.18,0.44,12.0
6.9,0.4,0.17,12.9,0.033,4.0943445622221,3.08,0.49,9.4
6.3,0.36,0.19,3.2,0.075,2.772588722239781,3.56,0.52,12.7
6.6,0.32,0.22,16.7,0.046,3.6635616461296463,3.22,0.67,10.4
7.0,0.805,0.0,2.5,0.068,2.0794415416798357,3.48,0.56,9.6
9.0,0.3,0.49,7.2,0.039,3.4965075614664802,2.94,0.32,11.5
8.8,0.66,0.26,1.7,0.07400000000000001,1.6094379124341003,3.15,0.74,9.2
6.4,0.22,0.3,11.2,0.046,3.9889840465642745,3.21,0.34,10.8
6.8,0.18,0.21,5.4,0.053,3.5553480614894135,3.3,0.43,9.4
6.8,0.38,0.29,9.9,0.037000000000000005,3.713572066704308,3.11,0.37,11.5
8.8,0.59,0.18,2.9,0.08900000000000001,2.5649493574615367,3.14,0.54,9.4
6.4,0.26,0.42,9.7,0.044000000000000004,3.4339872044851463,3.18,0.47,9.1
9.9,0.53,0.57,2.4,0.09300000000000001,3.4339872044851463,3.19,0.76,11.6
6.6,0.24,0.3,11.3,0.026000000000000002,2.4849066497880004,3.13,0.55,12.8
5.8,0.18,0.37,1.2,0.036000000000000004,2.995732273553991,3.09,0.49,12.7
6.4,0.27,0.49,7.3,0.046,3.9889840465642745,3.24,0.43,9.2
6.5,0.32,0.12,11.5,0.033,3.58351893845611,3.22,0.32,9.0
7.8,0.56,0.19,1.8,0.10400000000000001,2.5649493574615367,3.19,0.93,9.5
7.8,0.82,0.29,4.3,0.083,3.091042453358316,3.16,0.53,9.4
7.4,0.38,0.27,7.5,0.040999999999999995,3.2188758248682006,3.17,0.43,10.0
7.3,0.55,0.01,1.8,0.09300000000000001,2.302585092994046,3.35,0.58,11.0
8.8,0.34,0.33,9.7,0.036000000000000004,3.8501476017100584,3.08,0.4,10.2
8.2,0.26,0.44,1.3,0.046,2.0794415416798357,3.14,0.62,10.2
7.7,0.49,0.26,1.9,0.062,2.302585092994046,3.39,0.64,9.6
7.1,0.43,0.3,6.6,0.025,2.772588722239781,3.18,0.46,12.6
6.2,0.15,0.27,11.0,0.035,3.8501476017100584,3.12,0.38,9.1
6.6,0.64,0.28,4.4,0.032,2.995732273553991,3.11,0.62,12.9
6.8,0.31,0.32,7.6,0.052000000000000005,3.58351893845611,3.14,0.38,9.0
7.1,0.26,0.19,8.2,0.051,3.9889840465642745,3.16,0.52,9.7
6.9,0.34,0.74,11.2,0.069,3.8066624897703196,3.0,0.81,9.2
5.7,0.22,0.2,16.0,0.044000000000000004,3.7376696182833684,3.22,0.46,8.9
7.6,0.345,0.26,1.9,0.043,2.772588722239781,3.08,0.38,9.5
6.7,0.26,0.29,7.7,0.038,3.713572066704308,3.23,0.56,10.4
6.7,0.33,0.49,1.6,0.16699999999999998,3.044522437723423,3.11,0.5,11.4
6.9,0.34,0.3,4.7,0.028999999999999998,3.5553480614894135,3.36,0.49,12.3
7.3,0.25,0.36,2.1,0.034,3.4339872044851463,3.25,0.4,11.9
6.2,0.21,0.27,1.7,0.038,3.7376696182833684,3.49,0.71,10.5
6.5,0.33,0.28,6.1,0.018000000000000002,3.7376696182833684,3.24,0.32,12.2
7.5,0.38,0.33,9.2,0.043,2.995732273553991,3.08,0.42,11.4
7.8,0.49,0.49,7.0,0.043,3.4011973816621555,3.21,0.33,10.0
6.7,0.23,0.31,2.1,0.046,3.4339872044851463,3.33,0.64,10.7
6.8,0.705,0.25,3.2,0.048,2.3978952727983707,3.36,0.52,9.5
6.7,0.62,0.21,1.9,0.079,2.1972245773362196,3.52,0.58,9.3
8.0,0.27,0.57,10.4,0.053,2.9444389791664403,3.12,0.68,9.0
8.0,0.23,0.37,9.6,0.054000000000000006,3.1780538303479458,3.32,0.47,9.8
9.7,0.32,0.54,2.5,0.094,3.367295829986474,3.28,0.82,9.6
6.6,0.4,0.3,5.3,0.038,3.044522437723423,3.36,0.73,12.6
4.8,0.17,0.28,2.9,0.03,3.1354942159291497,3.38,0.34,11.3
6.8,0.25,0.34,4.7,0.031,3.5553480614894135,3.21,0.38,10.6
8.2,0.2,0.49,3.5,0.057,2.70805020110221,3.19,0.35,11.5
7.1,0.55,0.13,1.7,0.073,3.091042453358316,2.97,0.58,9.2
8.0,0.33,0.35,10.0,0.035,3.1354942159291497,3.12,0.36,11.6
7.6,0.29,0.42,1.3,0.035,2.9444389791664403,2.99,0.39,11.3
5.6,0.615,0.0,1.6,0.08900000000000001,2.833213344056216,3.58,0.52,9.9
7.6,0.16,0.41,1.9,0.047,3.332204510175204,3.2,0.53,10.1
7.3,0.29,0.37,8.3,0.044000000000000004,3.828641396489095,3.12,0.47,9.0
5.8,0.29,0.27,1.6,0.062,2.8903717578961645,3.23,0.35,11.1
6.0,0.19,0.26,1.4,0.039,3.4339872044851463,3.32,0.41,12.4
6.3,0.33,0.42,17.2,0.037000000000000005,4.060443010546419,3.26,0.57,9.4
10.6,0.31,0.49,2.5,0.067,1.9459101490553132,3.26,0.86,10.7
5.5,0.17,0.23,2.9,0.039,2.3978952727983707,3.28,0.5,10.0
8.2,0.17,0.32,1.5,0.05,2.8903717578961645,3.14,0.58,9.5
7.2,0.08,0.49,1.3,0.05,2.9444389791664403,3.46,0.44,10.2
7.6,0.285,0.32,14.6,0.063,3.4965075614664802,3.0,0.45,9.2
8.7,0.46,0.31,2.5,0.126,3.2188758248682006,3.1,0.74,9.6
5.7,0.33,0.32,1.4,0.043,3.367295829986474,3.31,0.5,12.3
5.6,0.18,0.31,1.5,0.038,2.833213344056216,3.34,0.58,10.1
10.0,0.49,0.2,11.0,0.071,2.6390573296152584,3.16,0.69,9.2
6.7,0.23,0.39,2.5,0.172,4.1588830833596715,3.11,0.36,9.4
6.4,0.44,0.44,14.4,0.048,3.4011973816621555,3.26,0.54,8.8
6.8,0.29,0.56,11.9,0.043,4.204692619390966,3.02,0.63,9.3
6.8,0.32,0.23,3.3,0.026000000000000002,3.4657359027997265,3.1,0.4,12.4
7.5,0.18,0.31,6.5,0.028999999999999998,3.9889840465642745,3.03,0.38,10.9
5.6,0.18,0.27,1.7,0.03,3.4657359027997265,3.35,0.37,12.9
7.8,0.46,0.26,1.9,0.08800000000000001,3.1780538303479458,3.43,0.74,9.2
7.5,0.38,0.56,9.7,0.055,2.772588722239781,3.13,0.65,9.9
8.2,0.33,0.32,2.8,0.067,1.6094379124341003,3.3,0.76,12.8
6.4,0.105,0.29,1.1,0.035,3.8066624897703196,3.17,0.55,10.7
12.5,0.6,0.49,4.3,0.1,1.791759469228055,3.25,0.74,11.9
7.7,0.24,0.31,1.3,0.047,3.5263605246161616,3.22,0.55,10.8
6.2,0.16,0.32,1.1,0.036000000000000004,4.31748811353631,3.22,0.41,11.0
6.3,0.41,0.3,3.2,0.03,3.912023005428146,3.53,0.79,11.7
7.9,0.29,0.31,7.35,0.034,3.6375861597263857,3.06,0.31,10.8
5.6,0.34,0.25,2.5,0.046,3.871201010907891,3.21,0.4,11.3
6.7,0.24,0.36,8.4,0.042,3.7612001156935624,3.34,0.52,10.9
5.3,0.47,0.11,2.2,0.048,2.833213344056216,3.54,0.88,13.56666667
8.2,0.24,0.34,5.1,0.062,2.1972245773362196,3.22,0.94,10.9
6.1,0.22,0.23,3.1,0.052000000000000005,2.772588722239781,3.14,0.42,8.7
7.4,0.24,0.26,1.6,0.057999999999999996,3.9889840465642745,3.18,0.5,9.9
6.6,0.34,0.25,4.8,0.038,2.833213344056216,3.36,0.71,12.6
7.2,0.67,0.0,2.2,0.068,2.3978952727983707,3.42,0.72,11.1
7.1,0.2,0.3,0.9,0.019,1.6094379124341003,3.2,0.36,12.0
7.0,0.21,0.28,8.6,0.045,3.6375861597263857,3.25,0.54,10.4
5.8,0.36,0.5,1.0,0.127,4.1588830833596715,3.1,0.45,9.7
7.1,0.18,0.39,15.25,0.047,3.828641396489095,3.34,0.77,9.1
5.6,0.28,0.4,6.1,0.034,3.6109179126442243,3.21,0.43,12.1
7.2,0.23,0.82,1.3,0.149,4.2626798770413155,2.93,0.42,9.2
8.0,0.83,0.27,2.0,0.08,2.4849066497880004,3.29,0.48,9.8
7.1,0.6,0.0,1.8,0.07400000000000001,2.833213344056216,3.47,0.7,9.9
5.9,0.34,0.31,2.0,0.03,3.6635616461296463,3.4,0.41,12.9
5.7,0.25,0.32,12.2,0.040999999999999995,3.784189633918261,3.23,0.53,10.4
5.6,0.18,0.58,1.25,0.034,3.4011973816621555,3.51,0.6,12.0
5.8,0.29,0.21,2.6,0.025,2.5649493574615367,3.39,0.79,14.0
6.9,0.56,0.26,10.9,0.06,4.02535169073515,3.21,0.44,9.4
6.6,0.21,0.29,1.8,0.026000000000000002,3.58351893845611,3.37,0.48,11.2
6.2,0.3,0.21,1.1,0.032,3.4657359027997265,2.97,0.42,12.2
5.2,0.28,0.29,1.1,0.027999999999999997,2.9444389791664403,3.24,0.54,10.0
7.7,0.38,0.4,2.0,0.038,3.367295829986474,3.18,0.32,12.9
7.3,0.51,0.29,11.3,0.034,4.127134385045092,3.14,0.56,9.5
13.2,0.38,0.55,2.7,0.081,1.791759469228055,2.98,0.54,9.4
7.3,0.28,0.54,12.9,0.049,4.143134726391533,3.06,0.45,9.1
8.6,0.26,0.41,2.2,0.049,3.4011973816621555,2.96,0.44,10.0
6.4,0.18,0.48,4.0,0.18600000000000003,4.174387269895637,3.06,0.4,9.3
8.4,0.29,0.4,1.7,0.067,2.1972245773362196,3.39,0.6,10.5
7.2165793124710795,0.58,0.07,6.9,0.043,3.5553480614894135,3.34,0.57,9.7
6.8,0.25,0.3,11.8,0.043,3.9889840465642745,3.03,0.58,10.4
7.7,0.965,0.1,2.1,0.11199999999999999,2.4849066497880004,3.26,0.5,9.5
7.3,0.67,0.02,2.2,0.07200000000000001,3.4657359027997265,3.32,0.68,11.1
6.8,0.34,0.44,6.6,0.052000000000000005,3.367295829986474,3.14,0.41,9.6
7.2,0.34,0.44,4.2,0.047,3.9512437185814275,3.01,0.76,12.3
8.1,0.43,0.42,6.6,0.033,3.6109179126442243,2.98,0.39,13.3
6.8,0.19,0.23,5.1,0.034,4.276666119016055,3.23,0.69,10.1
6.6,0.64,0.31,6.1,0.083,2.0794415416798357,3.35,0.68,10.3
6.7,0.75,0.01,2.4,0.078,2.8903717578961645,3.55,0.61,12.8
6.7,0.36,0.26,7.9,0.034,3.6888794541139363,2.99,0.3,12.2
7.0,0.17,0.31,4.8,0.034,3.5553480614894135,3.36,0.48,9.6
7.7,0.32,0.48,2.3,0.04,3.367295829986474,3.2,0.52,12.8
7.2,0.23,0.32,8.5,0.057999999999999996,3.871201010907891,3.19,0.4,9.9
6.8,0.66,0.07,1.6,0.07,2.833213344056216,3.29,0.6,9.3
6.3,0.19,0.28,1.8,0.022000000000000002,3.367295829986474,3.2,0.64,11.4
7.5,0.51,0.02,1.7,0.084,2.6390573296152584,3.36,0.54,10.5
8.6,0.27,0.46,6.1,0.032,2.6390573296152584,2.89,0.34,10.9
6.7,0.28,0.42,3.5,0.035,3.784189633918261,3.18,0.38,12.2
6.3,0.4,0.24,5.1,0.036000000000000004,3.784189633918261,3.24,0.44,11.3
8.3,0.61,0.3,2.1,0.084,2.4849066497880004,3.4,0.61,10.2
6.5,0.32,0.3,2.3,0.051,3.044522437723423,3.13,0.52,12.8
7.8,0.23,0.28,4.75,0.042,3.828641396489095,2.96,0.4,11.5
6.9,0.44,0.42,8.5,0.048,2.3978952727983707,3.32,0.46,9.5
7.4,0.27,0.48,1.1,0.047,2.8903717578961645,3.19,0.49,11.6
7.3,0.45,0.36,5.9,0.07400000000000001,2.5649493574615367,3.33,0.83,10.5
7.9,0.42,0.49,8.2,0.055999999999999994,3.4965075614664802,3.29,0.6,11.2
8.0,0.33,0.53,2.5,0.091,2.9444389791664403,3.37,0.8,9.6
9.1,0.4,0.5,1.8,0.071,2.0794415416798357,3.21,0.69,12.5
6.6,0.2,0.27,10.9,0.038,3.4011973816621555,3.11,0.44,10.5
6.8,0.27,0.32,1.5,0.044000000000000004,2.995732273553991,3.1,0.43,9.9
6.4,0.105,0.29,1.1,0.035,3.8066624897703196,3.17,0.55,10.7
6.3,0.695,0.55,12.9,0.055999999999999994,4.07753744390572,3.29,0.49,8.7
7.0,0.27,0.32,6.8,0.047,3.871201010907891,3.23,0.39,11.4
7.8,0.53,0.01,1.6,0.077,1.3862943611198906,3.16,0.46,9.8
8.4,0.18,0.42,5.1,0.036000000000000004,2.0794415416798357,3.16,0.52,11.7
6.3,0.26,0.21,4.0,0.03,3.2188758248682006,3.06,0.34,10.7
7.4,0.16,0.49,1.2,0.055,2.9444389791664403,3.23,0.47,11.2
7.0,0.29,0.33,0.9,0.040999999999999995,3.044522437723423,3.21,0.5,11.4
6.4,0.31,0.26,13.2,0.046,4.060443010546419,3.17,0.41,9.6
9.5,0.56,0.33,2.4,0.08900000000000001,3.58351893845611,3.28,0.73,11.8
6.7,0.27,0.69,1.2,0.17600000000000002,3.6109179126442243,2.96,0.43,9.2
7.8,0.27,0.34,1.6,0.046,3.332204510175204,3.05,0.45,10.5
6.1,0.28,0.26,1.5,0.03,3.258096538021482,3.03,0.41,12.1
7.1,0.18,0.39,14.5,0.051,3.8918202981106265,3.35,0.78,9.1
6.4,0.16,0.44,1.2,0.051,3.6888794541139363,3.11,0.75,11.3
6.7,0.53,0.29,4.3,0.069,3.044522437723423,3.22,0.59,13.4
6.4,0.28,0.44,7.1,0.048,3.912023005428146,3.15,0.48,9.2
7.6,0.42,0.08,2.7,0.084,2.772588722239781,3.21,0.59,10.0
9.4,0.685,0.26,2.4,0.08199999999999999,3.1780538303479458,3.28,0.55,9.4
7.0,0.15,0.28,14.7,0.051,3.4011973816621555,2.96,0.39,9.0
6.7,0.23,0.17,1.3,0.061,2.70805020110221,3.07,0.55,9.5
6.3,0.2,0.24,1.7,0.052000000000000005,3.6109179126442243,3.8,0.66,10.8
7.1,0.46,0.23,13.7,0.045,3.8066624897703196,3.11,0.53,9.4
6.4,0.23,0.26,8.1,0.054000000000000006,3.871201010907891,3.12,0.49,9.4
6.2,0.3,0.32,1.3,0.054000000000000006,3.332204510175204,3.3,0.43,10.1
6.8,0.27,0.3,13.0,0.047,4.248495242049359,3.16,0.5,9.6
7.8,0.59,0.33,2.0,0.07400000000000001,3.2188758248682006,3.25,0.54,9.4
7.1,0.68,0.07,1.9,0.075,2.833213344056216,3.38,0.52,9.5
6.7,0.3,0.45,10.6,0.032,4.04305126783455,3.22,0.59,9.5
6.5,0.26,0.34,16.3,0.051,4.04305126783455,3.49,0.42,9.8
8.3,0.18,0.3,1.1,0.033,3.044522437723423,3.02,0.51,11.0
7.6,0.49,0.26,1.6,0.23600000000000002,2.3978952727983707,3.11,0.8,9.3
7.8,0.32,0.31,1.7,0.036000000000000004,3.8501476017100584,3.03,0.48,10.5
5.8,0.28,0.3,3.9,0.026000000000000002,3.6109179126442243,3.26,0.58,12.75
6.7,0.24,0.29,6.8,0.038,4.007333185232471,3.33,0.46,11.6
6.9,0.23,0.34,4.0,0.047,3.2188758248682006,3.2,0.52,9.7
6.9,0.19,0.28,3.0,0.054000000000000006,3.5263605246161616,3.16,0.4,10.8
6.0,0.31,0.27,2.3,0.042,2.995732273553991,3.32,0.41,12.7
7.9,0.28,0.49,7.7,0.045,3.8918202981106265,3.04,0.55,11.0
6.9,0.32,0.17,7.6,0.042,4.248495242049359,3.13,0.4,8.9
6.0,0.25,0.4,5.7,0.052000000000000005,4.04305126783455,3.16,0.88,10.5
8.3,0.27,0.34,10.2,0.048,3.9318256327243257,3.18,0.51,10.3
7.6,1.58,0.0,2.1,0.13699999999999998,1.791759469228055,3.5,0.4,10.9
6.3,0.6,0.44,11.0,0.05,3.9318256327243257,3.19,0.57,9.3
7.5,0.21,0.68,10.9,0.045,3.6635616461296463,3.0,0.36,8.7
7.7,0.17,0.52,5.9,0.017,3.091042453358316,3.14,0.4,11.9
6.7,0.26,0.51,8.0,0.062,3.9318256327243257,3.13,0.5,9.6
7.4,0.16,0.32,1.4,0.065,3.1780538303479458,3.06,0.47,11.4
6.1,0.24,0.32,9.0,0.031,3.7376696182833684,3.25,0.26,12.3
7.3,0.38,0.21,2.0,0.08,2.0794415416798357,3.33,0.47,9.5
6.4,0.33,0.24,1.6,0.054000000000000006,3.258096538021482,3.36,0.5,9.3
6.2,0.19,0.38,5.1,0.019,3.1354942159291497,3.05,0.36,12.5
7.2,0.23,0.46,6.4,0.036000000000000004,2.8903717578961645,3.1,0.78,11.7
4.8,0.29,0.23,1.1,0.044000000000000004,3.6635616461296463,3.28,0.34,11.9
5.6,0.25,0.19,2.4,0.049,3.7612001156935624,3.25,0.43,10.4
7.5,0.24,0.49,9.4,0.048,3.9318256327243257,3.17,0.59,10.5
6.8,0.3,0.27,11.6,0.027999999999999997,3.1354942159291497,2.96,0.38,11.7
7.6,0.32,0.25,9.5,0.03,2.772588722239781,3.1,0.44,12.1
8.5,0.25,0.27,4.7,0.031,3.4657359027997265,3.01,0.33,12.0
7.5,0.32,0.37,1.2,0.048,3.1354942159291497,3.09,0.43,9.3
7.3,0.3,0.33,2.3,0.043,3.367295829986474,3.34,0.44,12.6
6.6,0.33,0.41,2.0,0.027000000000000003,2.70805020110221,3.27,0.63,12.4
6.7,0.46,0.24,1.7,0.077,2.9444389791664403,3.39,0.6,10.6
10.4,0.34,0.58,3.7,0.174,1.9459101490553132,3.19,0.7,11.3
7.6,0.49,0.33,1.9,0.07400000000000001,3.332204510175204,3.41,0.58,9.0
7.9,0.16,0.64,17.0,0.05,4.248495242049359,3.15,0.51,9.3
7.5,0.52,0.42,2.3,0.087,2.1972245773362196,3.58,0.61,10.5
8.0,0.24,0.48,6.8,0.047,2.6390573296152584,3.23,0.7,10.0
6.0,0.42,0.41,12.4,0.032,3.9318256327243257,3.14,0.6,9.7
6.8,0.915,0.29,4.8,0.07,2.772588722239781,3.53,0.54,11.1
6.2,0.38,0.18,7.4,0.095,3.367295829986474,3.53,0.71,9.2
8.0,0.57,0.39,3.9,0.034,3.1354942159291497,3.29,0.67,12.8
7.3,0.49,0.32,5.2,0.043,2.9444389791664403,3.24,0.45,10.7
6.0,0.51,0.0,2.1,0.064,3.713572066704308,3.54,0.93,10.7
6.7,0.47,0.34,8.9,0.043,3.4657359027997265,3.22,0.6,9.2
7.0,0.15,0.38,15.3,0.045,4.007333185232471,3.18,0.42,9.8
6.4,0.23,0.35,4.6,0.039,3.784189633918261,3.18,0.4,11.0
6.8,0.21,0.27,2.1,0.03,3.295836866004329,3.16,0.61,12.6
9.0,0.31,0.49,6.9,0.034,3.295836866004329,2.99,0.34,11.5
6.3,0.27,0.38,0.9,0.051,2.0794415416798357,3.45,0.5,10.5
5.6,0.29,0.05,0.8,0.038,2.4849066497880004,3.36,0.35,9.2
7.6,0.23,0.34,1.6,0.043,3.2188758248682006,3.12,0.7,10.4
9.1,0.28,0.48,1.8,0.067,3.295836866004329,3.32,1.04,10.6
6.8,0.32,0.32,8.7,0.028999999999999998,3.4657359027997265,3.0,0.34,12.3
6.3,0.23,0.21,5.1,0.035,3.4011973816621555,3.36,0.33,10.1
6.5,0.52,0.11,1.8,0.073,2.6390573296152584,3.34,0.52,9.3
6.7,0.31,0.08,1.3,0.038,4.07753744390572,3.18,0.46,10.0
5.8,0.3,0.33,3.5,0.033,3.258096538021482,3.2,0.44,11.7
6.7,0.24,0.36,8.4,0.042,3.7612001156935624,3.34,0.52,10.9
6.4,0.41,0.01,6.1,0.048,3.044522437723423,3.19,0.42,10.0
8.2,0.18,0.28,8.5,0.035,3.7376696182833684,3.04,0.37,10.1
6.5,0.18,0.26,1.4,0.040999999999999995,3.713572066704308,3.34,0.72,9.5
6.8,0.24,0.33,3.2,0.049,4.23410650459726,3.1,0.69,10.2
7.3,0.22,0.41,15.4,0.05,4.02535169073515,3.32,0.59,8.9
6.0,0.28,0.27,15.5,0.036000000000000004,3.4657359027997265,3.19,0.44,13.0
7.5,0.28,0.33,7.7,0.048,3.7612001156935624,3.37,0.59,10.1
6.1,0.18,0.36,2.0,0.038,3.044522437723423,3.37,0.79,11.3
6.3,0.38,0.17,8.8,0.08,3.9318256327243257,3.47,0.66,9.4
5.7,0.16,0.26,6.3,0.043,3.367295829986474,3.06,0.58,9.9
7.6,0.29,0.26,6.5,0.042,3.4965075614664802,3.14,0.47,10.7
9.5,0.46,0.24,2.7,0.092,2.70805020110221,3.12,0.74,10.0
7.3,0.28,0.54,12.9,0.049,4.143134726391533,3.06,0.45,9.1
7.6,0.3,0.27,10.6,0.039,3.4657359027997265,3.27,0.3,9.3
6.7,0.47,0.34,8.9,0.043,3.4657359027997265,3.22,0.6,9.2
6.6,0.16,0.32,1.4,0.035,3.912023005428146,3.35,0.64,12.4
6.4,0.29,0.3,6.5,0.209,4.143134726391533,3.1,0.4,9.4
7.2,0.19,0.31,1.6,0.062,3.4657359027997265,3.35,0.44,11.7
6.9,0.38,0.25,9.8,0.04,3.367295829986474,3.28,0.61,9.2
6.7,0.22,0.37,1.6,0.027999999999999997,3.2188758248682006,3.218395499383475,0.59,11.6
6.8,0.68,0.09,3.9,0.068,2.772588722239781,3.41,0.52,11.1
6.8,0.43,0.26,5.2,0.043,3.713572066704308,3.17,0.41,12.3
6.4,0.29,0.57,1.0,0.06,2.772588722239781,3.06,0.41,9.5
